Name,Rating,Votes,Duration,Genre
Ognivo,5.5, 225,1h 45m,Fantasy
Seven Seas Seven Hills,8.7, 89,1h 30m,Fantasy
Vampire Genesis,4.4, 36,1h 45m,Fantasy
Salomé,6.6, 6,1h 55m,Fantasy
The Heartsmith,9.6, 43,1h 35m,Fantasy
The Worlds Divide,8.1, 39,2h,Fantasy
Aalan,5.5, 1.1K,2h 17m,Fantasy
Turma da Mônica Jovem: Reflexos do Medo,2.8, 258,1h 28m,Fantasy
"Maya, donne-moi un titre",6.4, 52,1h 1m,Fantasy
Spirit Riser,6.7, 33,1h 38m,Fantasy
Captain Avispa,5.8, 175,1h 36m,Fantasy
Malaikottai Vaaliban,6.0, 4.1K,2h 36m,Fantasy
Letters at Christmas,3.7, 172,1h 24m,Fantasy
The Woods Are Real,2.4, 458,1h 20m,Fantasy
Si Juki the Movie: Harta Pulau Monyet,6.0, 116,1h 47m,Fantasy
Joachim and the Apocalypse,7.2, 13,1h 30m,Fantasy
Les tempêtes,5.7, 21,1h 24m,Fantasy
The Old Man and the Demon Sword,7.6, 36,1h 3m,Fantasy
Mother Maker Lover Taker,5.9, 33,1h 39m,Fantasy
Fidil Ghorm,7.8, 7,1h 26m,Fantasy
Nie Xiaoqian,6.4, 16,1h 52m,Fantasy
Apollon by Day Athena by Night,6.6, 13,1h 52m,Fantasy
The Formula for Water,4.5, 31,1h 26m,Fantasy
The Secret of Pin-Up Island,7.4, 92,1h 47m,Fantasy
Princess Halle and the Jester,4.8, 61,1h 11m,Fantasy
Ienai Himitsu,6.9, 64,1h 55m,Fantasy
Hiçbir Sey Normal Degil,6.2, 67,1h 11m,Fantasy
Intercambiadas,6.4, 56,1h 37m,Fantasy
Wedding Diaries,8.9, 2K,2h 1m,Fantasy
Sun and Moon,5.0, 5,2h 43m,Fantasy
Nature Cat's Nature Movie Special Extraordinaire,7.3, 19,53m,Fantasy
And Through the Portal We Go,7.4, 10,1h 23m,Fantasy
Nueva Tierra,7.6, 30,2h 3m,Fantasy
Mephisto,5.4, 62,1h 48m,Fantasy
Wonderful Precure! The Movie! Doki Doki Game no Sekai de Daiboken,6.8, 32,1h 11m,Fantasy
Traces of Love,6.5, 908,1h 45m,Fantasy
Brush of the God,6.5, 13,1h 14m,Fantasy
Sith Wars: Episódio III - Fantasmas Dos Sith,8.6, 114,1h 39m,Fantasy
Double Tuckerr,4.9, 1.2K,2h,Fantasy
River Returns,6.8, 15,1h 49m,Fantasy
Into the Mortal World,6.8, 153,1h 58m,Fantasy
God with Three Eyes,6.1, 14,1h 52m,Fantasy
Pushpaka Vimanam,5.6, 16,2h 17m,Fantasy
The Umbrella Fairy,5.5, 51,1h 35m,Fantasy
The Beads,6.3, 12,1h 40m,Fantasy
Achilles Curse and the Curse of Treasure,7.4, 25,2h 5m,Fantasy
Domovoy,4.3, 289,1h 42m,Fantasy
10/31 Part 4,5.6, 17,1h 27m,Fantasy
Apokrif,8.7, 20,1h 4m,Fantasy
Maxxie LaWow: Drag Super-shero,8.7, 58,1h 54m,Fantasy
Vidente por Acidente,4.9, 74,1h 33m,Fantasy
Woof Woof Daddy,6.4, 42,1h 45m,Fantasy
Chhota Bheem and the Curse of Damyaan,4.8, 2.3K,2h 25m,Fantasy
Code Duello: From the Tithebanner Saga,8.9, 339,1h 1m,Fantasy
Bob a Bobek ve filmu: Na stope Mrkvojeda,8.7, 18,1h 20m,Fantasy
Tri bogatyrya. Ni dnya bez podviga,5.7, 67,1h 1m,Fantasy
Dead Dead Demon's Dededede Destruction Zenpen,7.1, 138,2h,Fantasy
Couple in the Woods,5.6, 31,1h 5m,Fantasy
Domovyonok Kuzya,6.5, 820,1h 30m,Fantasy
The Eye of the Salamander,7.9, 20,1h 21m,Fantasy
The Supernatural Sweet Shop: The Movie,7.3, 17,1h 43m,Fantasy
Yao Shen Ling,6.7, 66,1h 33m,Fantasy
Penguin Girl,6.9, 14,1h 38m,Fantasy
Spin the Wheel,6.0, 87,1h 42m,Fantasy
Fights Break Sphere 3,4.7, 8,1h 21m,Fantasy
JAPA,7.7, 16,1h 50m,Fantasy
Cedric & Alysia,5.2, 52,1h 24m,Fantasy
"The Girl, the Hunter & the Firefly",7.3, 19,1h 38m,Fantasy
Princezna na hrásku,5.6, 63,1h 20m,Fantasy
Iron Nest of the Moon,7.6, 13,1h 10m,Fantasy
Wonderland,6.8, 12,2h,Fantasy
Snake Skin Beauty,4.1, 19,1h 23m,Fantasy
Demon Host,6.4, 20,1h 20m,Fantasy
Bloodspawn,5.7, 12,1h 16m,Fantasy
The Journey of Flower,3.9, 26,1h 37m,Fantasy
Velký Pán,7.0, 8,1h 13m,Fantasy
Samaya bolshaya luna,2.4, 128,1h 45m,Fantasy
Tara - The Lost Star,9.9, 10,1h 30m,Fantasy
Painted Skin,6.8, 52,1h 20m,Fantasy
Witches of God,7.6, 16,1h 13m,Fantasy
Bremenskie muzykanty,4.6, 670,1h 55m,Fantasy
Maya Puthagam,5.4, 424,2h 2m,Fantasy
Sahmeran Efsanesi-Tulhan,5.9, 33,16+,Fantasy
Lilla spöket Laban spökar igen,6.2, 25,44m,Fantasy
Advent,7.5, 6,1h 59m,Fantasy
Chyortov kamen,6.4, 10,1h 45m,Fantasy
Gato Galactico e o Feitiço do Tempo,7.7, 69,1h 25m,Fantasy
Blue Christmas,5.6, 21,1h 19m,Fantasy
Sharma & Ambani,9.1, 183,1h 44m,Fantasy
UnichtoZhanna,3.3, 51,1h 38m,Fantasy
Let's Go! Anpanman: Baikinman and Lulun,6.5, 7,1h 4m,Fantasy
Black Dragon,3.9, 9,1h 39m,Fantasy
Vasilisa i khraniteli vremeni,3.1, 68,1h 38m,Fantasy
I Am Moon,8.0, 9,2h 7m,Fantasy
Mortadella,8.4, 6,1h 30m,Fantasy
Nebesko,5.2, 10,1h 13m,Fantasy
Soul Traveler (The Feature),4.2, 22,1h 36m,Fantasy
Keo=peul-ji-ok,5.3, 7,1h 34m,Fantasy
Wanderer,7.0, 9,46m,Fantasy
Supersiostry,3.9, 135,1h 30m,Fantasy
"Fallen Leaves, Broken Lighters",7.7, 7,1h 36m,Fantasy
LUDA,7.2, 6,1h 26m,Fantasy
The Legend of the Cat Demon,4.8, 12,1h 25m,Fantasy
Dracu Ra,5.4, 36,1h 46m,Fantasy
Loch Ness Monster Captured,3.4, 30,45m,Fantasy
Bicho Monstro,8.0, 5,1h 15m,Fantasy
Krapiva: Tsvetok smerti,6.1, 52,1h 21m,Fantasy
Darker Than Night,4.7, 24,1h 22m,Fantasy
Skazochnyy patrul. Shou prodolzhayetsya,7.2, 11,1h 5m,Fantasy
Kyle and the Last Emerald,5.5, 18,20m,Fantasy
IZLIYORLAR,7.2, 29,1h 53m,Fantasy
Kyle and the Last Emerald 2,8.4, 7,15m,Fantasy
Xiao zi,3.5, 12,1h 41m,Fantasy
"Bryson, the Demon Slayer",4.5, 12,59m,Fantasy
The Blinkless,7.8, 12,59m,Fantasy
Cageling,5.9, 8,1h 9m,Fantasy
Young doctor's notes,2.4, 5,1h 26m,Fantasy
Lucid Love,8.6, 30,1h 11m,Fantasy
Kan dao ling hun de na zhi yan shi gong,3.3, 12,2h 4m,Fantasy
