Name,Rating,Votes,Duration,Genre
Balomania,7.4, 178,1h 33m,Documentary
Fortune Feimster: Crushing It,6.9, 647,58m,Documentary
Tata,7.4, 34,1h 22m,Documentary
Jeff Dunham's Scrooged-Up Holiday Special,6.1, 355,59m,Documentary
The Honorable Shyne,6.7, 160,1h 43m,Documentary
Phantoms of the Sierra Madre,6.4, 55,1h 39m,Documentary
Neal Brennan: Crazy Good,7.2, 1.4K,53m,Documentary
The Belle from Gaza,6.0, 195,1h 16m,Documentary
Une pastorale américaine,7.6, 56,1h 58m,Documentary
Hell Jumper,8.8, 58,1h 29m,Documentary
Bogancloch,7.0, 60,1h 25m,Documentary
Operation Hope: The Children Lost in the Amazon,6.7, 88,1h 26m,Documentary
A nuestros amigos,7.8, 12,1h 30m,Documentary
Adrienne Iapalucci: The Dark Queen,6.5, 313,52m,Documentary
It's All Over: The Kiss That Changed Spanish Football,6.9, 629,1h 35m,Documentary
The Krays: The Mafia Connection,4.8, 22,1h 35m,Documentary
Unbreakable: The Jelena Dokic Story,8.3, 107,1h 44m,Documentary
A State of Passion,8.2, 12,1h 30m,Documentary
The Real Red Tails,6.7, 84,45m,Documentary
Green Line,8.0, 10,2h 30m,Documentary
"Bestiari, erbari, lapidari",7.3, 37,3h 26m,Documentary
Born Innocent: The Redd Kross Story,8.9, 25,1h 27m,Documentary
This Search for Meaning,8.2, 61,1h 35m,Documentary
Golden Opulence: 500 Years of Luxury in Anatolia,9.5, 1.6K,50m,Documentary
Expedition Amazon,6.5, 142,47m,Documentary
Revealed: How to Poison a Planet,7.5, 88,1h 35m,Documentary
A Sudden Glimpse to Deeper Things,6.1, 64,1h 28m,Documentary
A Fidai Film,7.0, 59,1h 18m,Documentary
The Chasers of Tornado Alley: Touching the Sky,9.4, 17,48m,Documentary
Tops,8.0, 7,1h 10m,Documentary
Israel Palestine on Swedish TV 1958-1989,7.7, 66,3h 20m,Documentary
A Fly on the Wall,8.2, 11,1h 22m,Documentary
Suburban Fury,8.9, 12,1h 55m,Documentary
Desert Angel,9.2, 5,1h 27m,Documentary
Keanu Reeves: The One and Only,6.3, 114,50m,Documentary
We Can Be Heroes,9.2, 17,1h 26m,Documentary
A Hero's Journey: The Making of Percy Jackson and the Olympians,7.4, 250,50m,Documentary
Home is the Ocean,8.3, 25,1h 34m,Documentary
The Hobby,6.1, 134,1h 28m,Documentary
The Accidental Spy,7.6, 11,1h 37m,Documentary
Dark Highway,9.5, 10,1h 7m,Documentary
Understanding Autism,8.0, 13,57m,Documentary
Les Survivantes,7.9, 20,1h 53m,Documentary
399: Queen of the Tetons,7.7, 37,1h 30m,Documentary
Follow the Rain,7.3, 121,1h 17m,Documentary
Diane von Furstenberg: Woman in Charge,7.2, 311,1h 37m,Documentary
Edith: Porsche's Volcano Ascent,7.3, 66,49m,Documentary
Borderland: The Line Within,7.7, 9,1h 50m,Documentary
Reas,6.8, 122,1h 22m,Documentary
Soldiers of Song,9.3, 61,1h 30m,Documentary
The Shepherd and the Bear,9.0, 18,1h 41m,Documentary
Wilfred Buck,7.1, 56,1h 37m,Documentary
Pistachio Wars,8.4, 10,1h 15m,Documentary
Love God's Will,9.8, 57,1h 10m,Documentary
Michelle Buteau: A Buteau-ful Mind at Radio City Music Hall,5.5, 384,1h 4m,Documentary
Champions of the Golden Valley,9.2, 64,1h 21m,Documentary
A Want in Her,8.0, 17,1h 22m,Documentary
Who in the Hell Is Regina Jones?,8.9, 16,1h 39m,Documentary
The Bad Guy,7.7, 57,1h 9m,Documentary
Space Cowboy,9.0, 48,1h 38m,Documentary
Vice Is Broke,8.1, 18,1h 42m,Documentary
A Photographic Memory,7.4, 24,1h 27m,Documentary
Eros,6.3, 19,1h 48m,Documentary
Out of Plain Sight,8.4, 18,1h 34m,Documentary
Chris Bumstead's the Raw Story,6.0, 21,1h 57m,Documentary
Tom Papa: Home Free,6.9, 483,1h 2m,Documentary
Ange & the Boss: Puskas in Australia,8.4, 26,1h 17m,Documentary
Democracy Noir,7.0, 102,1h 56m,Documentary
Birdsong,8.7, 45,52m,Documentary
My Mercury,6.9, 113,1h 44m,Documentary
It's Time...,8.9, 8,50m,Documentary
Ilana Glazer: Human Magic,6.2, 308,55m,Documentary
Marlon Wayans: Good Grief,6.1, 362,1h 8m,Documentary
Quintessentially Irish,6.3, 65,1h 59m,Documentary
2550,8.1, 65,1h 2m,Documentary
The Trouble with Mr Doodle,8.9, 23,1h 30m,Documentary
La Laguna del Soldado,6.8, 21,1h 17m,Documentary
Une famille,6.9, 162,1h 22m,Documentary
"Cheers! Portland, the Strip Club Capital of America",6.1, 21,1h 46m,Documentary
Cabin Pressure - 'Anya leszek csak azért is!',6.3, 44,1h 20m,Documentary
Make It Look Real,8.0, 9,1h 18m,Documentary
I Shall Not Hate,7.1, 58,1h 35m,Documentary
Takin' Care of Business,8.2, 6,1h 20m,Documentary
Blackpink & The K-Pop Takeover,4.8, 28,43m,Documentary
The Shards,6.9, 13,1h 30m,Documentary
The Pool,6.4, 21,1h 35m,Documentary
Seventeen Tour 'Follow' Again to Cinemas,8.1, 101,1h 43m,Documentary
The Guest,6.7, 29,1h 18m,Documentary
Kids Are Growing Up,6.7, 260,1h 25m,Documentary
Tigers on the Rise,6.8, 234,1h 18m,Documentary
Dust to Dust,8.8, 6,1h 29m,Documentary
Ice Aged,6.5, 6,1h 50m,Documentary
Jean Cocteau,7.6, 13,1h 34m,Documentary
Night Is Not Eternal,6.0, 129,1h 32m,Documentary
Teaches of Peaches,7.0, 261,1h 42m,Documentary
Leap of Faith,7.8, 29,1h 26m,Documentary
So Surreal: Behind the Masks,8.7, 11,1h 28m,Documentary
"At the Door of the House, Who Will Come Knocking",7.9, 35,1h 24m,Documentary
Im Prinzip Familie,8.8, 16,1h 31m,Documentary
The Quest: Everest,8.4, 14,1h 37m,Documentary
Shaka: A Story of Aloha,9.5, 41,1h 20m,Documentary
Little Empty Boxes,8.5, 30,1h 40m,Documentary
Dickweed,7.1, 36,1h 30m,Documentary
Arda Turan: Confrontation,5.8, 1.1K,1h 38m,Documentary
Quad Gods,6.5, 130,1h 30m,Documentary
Linda Perry: Let It Die Here,8.2, 12,1h 33m,Documentary
Attenborough and the Jurassic Sea Monster,7.6, 61,53m,Documentary
TerraForma,7.9, 13,1h 2m,Documentary
Immortals,7.4, 27,1h 34m,Documentary
Future Me,6.8, 45,1h 37m,Documentary
As We Speak,6.5, 130,1h 36m,Documentary
My Stolen Planet,7.7, 125,1h 22m,Documentary
Fortitude: Forging the Trillion Dollar Space Economy,6.2, 38,1h 28m,Documentary
Suzzanna: The Queen of Black Magic,6.6, 43,1h 28m,Documentary
Blue Rodeo: Lost Together,8.4, 54,1h 28m,Documentary
October 7 - Al Jazeera Investigations,6.3, 44,1h,Documentary
John Singer Sargent: Fashion and Swagger,7.6, 36,1h 30m,Documentary
No Hamburg No Beatles,6.6, 77,55m,Documentary
Abiding Nowhere,6.6, 108,1h 19m,Documentary
Sauve qui peut,6.8, 9,1h 38m,Documentary
Peaches Goes Bananas,6.1, 34,1h 13m,Documentary
My Undesirable Friends: Part I - Last Air in Moscow,7.8, 12,5h 24m,Documentary
The Relentless Patriot,6.3, 215,1h 34m,Documentary
From Island to Island,8.3, 16,4h 50m,Documentary
Shahid,6.5, 84,1h 24m,Documentary
Sentenced,7.4, 17,1h 9m,Documentary
American Expendables,5.8, 18,1h 1m,Documentary
Can't Feel Nothing,6.1, 174,1h 21m,Documentary
Murder at First Swipe,6.7, 154,1h 35m,Documentary
Deda-Shvili an ghame ar aris arasodes bolomde bneli,7.9, 29,1h 29m,Documentary
Unbreakable: England 2003,8.2, 35,1h 6m,Documentary
Whatever It Takes,8.3, 14,1h 33m,Documentary
Saudade,7.6, 8,1h 4m,Documentary
El Cuarto Round,8.8, 22,1h 29m,Documentary
Fighting Spirit: A Combat Chaplain's Journey,8.6, 26,PG-13,Documentary
The Strike,7.7, 21,1h 26m,Documentary
L'Homme aux mille visages,6.5, 168,1h 30m,Documentary
"François Truffaut, le scénario de ma vie",6.7, 38,1h 38m,Documentary
Beyond Watergate: The Richard Nixon Story,8.5, 14,1h 10m,Documentary
The Movie Man,7.7, 172,1h 29m,Documentary
The Other,9.6, 7,1h 40m,Documentary
Denzel Washington: American Icon,6.3, 58,59m,Documentary
The Blair Witch Documentary,7.8, 19,2h 30m,Documentary
Irklais per Atlanta,9.0, 854,1h 40m,Documentary
Farming the Revolution,7.6, 37,1h 42m,Documentary
"American Cats: The Good, the Bad, and the Cuddly",9.1, 57,1h 28m,Documentary
"There Was, There Was Not",8.0, 27,1h 34m,Documentary
Since Yesterday: The Untold Story of Scotland's Girl Bands,7.5, 59,1h 34m,Documentary
Au boulot !,6.8, 91,1h 24m,Documentary
Jacqueline Novak: Get on Your Knees,6.7, 852,1h 34m,Documentary
The Flight of Bryan,6.3, 17,1h 39m,Documentary
State of Silence,6.5, 110,1h 20m,Documentary
Trilogy: New Wave,7.6, 32,1h 13m,Documentary
Pet Farm,7.8, 30,1h 23m,Documentary
Spacewoman,9.2, 5,1h 30m,Documentary
Finding Amelia,3.8, 54,1h 40m,Documentary
"Yalla, Baba!",6.6, 7,1h 44m,Documentary
Leonard Cohen: If It Be Your Will,8.6, 30,1h 17m,Documentary
Eyes of Gaza,6.4, 14,50m,Documentary
She is a Shaman,7.6, 12,1h 13m,Documentary
Ice Maiden,8.7, 76,1h 30m,Documentary
23 Mile,7.3, 6,1h 18m,Documentary
The Undergrowth,6.1, 37,1h 12m,Documentary
"L'archipel du Goulag, la révélation",6.9, 23,56m,Documentary
Slave Play. Not a Movie. A Play.,5.5, 186,1h 19m,Documentary
Surrounded by Spirits,2.8, 52,1h 36m,Documentary
Minu kallimad,6.0, 7,1h 37m,Documentary
Le parfum d'Irak,8.1, 42,1h 35m,Documentary
Element of Crime in Wenn es dunkel und kalt wird in Berlin,7.4, 73,1h 34m,Documentary
Usher: Rendezvous in Paris,7.9, 45,1h 28m,Documentary
Ain't No Back to a Merry-Go-Round,8.4, 11,1h 29m,Documentary
Liliana,6.5, 20,1h 24m,Documentary
Grand Me,8.0, 21,1h 18m,Documentary
Born to Be Wild: The Story of Steppenwolf,7.2, 39,1h 40m,Documentary
Life and Other Problems,7.5, 62,1h 39m,Documentary
Oasis,6.8, 22,1h 20m,Documentary
The House From...,5.9, 37,1h 37m,Documentary
Horizon,6.9, 316,50m,Documentary
A Horse Named Winx,8.7, 98,1h 57m,Documentary
Death Without Mercy,7.6, 84,1h 25m,Documentary
Record On: The Specials - A Message to You,8.0, 20,1h 10m,Documentary
Marching in the Dark,7.7, 45,1h 51m,Documentary
The Donn of Tiki,9.3, 25,1h 40m,Documentary
Dark Alliance: The Inside Story of the Cosmic Con,7.6, 13,2h 50m,Documentary
The Hobby,7.7, 13,1h 32m,Documentary
Gerrard: Born to Lead,4.3, 15,1h,Documentary
El Mago Pop Lands in USA,5.9, 10,1h 35m,Documentary
See Her Be Her,7.6, 21,1h 50m,Documentary
A Resilient Man,7.4, 39,1h 30m,Documentary
Children of the Wicker Man,7.0, 34,1h 32m,Documentary
Zuckerberg: King of the Metaverse,5.7, 260,1h 30m,Documentary
Pidyomna syla,8.7, 67,1h 27m,Documentary
Seksi: Pantasya at pelikula,6.1, 21,49m,Documentary
America's New Female Right,6.3, 57,59m,Documentary
Midnight Oil: The Hardest Line,7.3, 163,1h 45m,Documentary
Between the Beats,6.4, 63,1h 29m,Documentary
Beethoven's Nine: Ode to Humanity,6.9, 22,1h 25m,Documentary
S/He Is Still Her/e: The Official Genesis P-Orridge Documentary,7.9, 41,1h 39m,Documentary
I will revenge this world with Love - S. Paradjanov,6.6, 24,1h 50m,Documentary
Diaries from Lebanon,7.2, 36,1h 50m,Documentary
Aquarius,6.6, 21,1h 15m,Documentary
AI Evolution,4.3, 46,52m,Documentary
Car Gangs,5.9, 29,1h 15m,Documentary
Un hombre libre,7.9, 8,1h 28m,Documentary
Shine On: The Forgotten Shining Location,7.7, 71,25m,Documentary
X Trillion,6.7, 60,1h 8m,Documentary
The Blind Sea,5.6, 42,1h 34m,Documentary
Six Inches of Soil,8.7, 43,1h 36m,Documentary
Hispanoamerica,8.2, 129,1h 55m,Documentary
Village of Death: Oradour-sur-Glane 1944,7.8, 15,58m,Documentary
Sunflowers in the Rain,9.6, 9,1h 35m,Documentary
Watching you - Die Welt von Palantir und Alex Karp,5.3, 27,1h 43m,Documentary
Mário,7.4, 16,2h,Documentary
Hov1 4-ever,6.4, 73,1h 32m,Documentary
Charmian Clift: Life Burns High,7.9, 15,1h 20m,Documentary
Andrea Bocelli: Because I Believe,7.6, 17,1h 47m,Documentary
Eyes wide open,5.1, 9,52m,Documentary
Skategoat,8.4, 30,1h 24m,Documentary
Here to Climb,5.9, 238,1h 19m,Documentary
Her Name Was Moviola,7.1, 16,1h 10m,Documentary
Truth or Dare,6.2, 5,1h 19m,Documentary
Who Killed Lawrence of Arabia?,6.5, 32,1h 40m,Documentary
Exorcismo,7.2, 8,2h 2m,Documentary
Admissions Granted,7.2, 31,1h 30m,Documentary
Colleyville,8.3, 7,1h 20m,Documentary
Sally!,8.7, 14,1h 36m,Documentary
DRIVER,7.8, 8,1h 30m,Documentary
Holloway,8.5, 8,1h 26m,Documentary
Future Council,7.4, 16,1h 21m,Documentary
The Man Who Definitely Didn't Steal Hollywood,6.9, 108,1h 30m,Documentary
Googoosh MADE OF FIRE,8.1, 33,1h 34m,Documentary
Ronaldo: From Lisbon to Legend,5.9, 17,1h,Documentary
Knockout Blonde: The Kellie Maloney Story,5.9, 21,1h 30m,Documentary
Voïvod: We Are Connected,9.0, 6,2h 31m,Documentary
Dear Beautiful Beloved,8.4, 40,1h 33m,Documentary
Your Tomorrow,7.8, 18,1h 36m,Documentary
Lost City,7.9, 45,1h 31m,Documentary
A Case for Love,8.7, 13,1h 55m,Documentary
Ismo - maailman hauskin ulkopuolinen,7.3, 100,1h 38m,Documentary
Triumph: Jesse Owens and the Berlin Olympics,7.8, 64,2h,Documentary
No Place to Grow Old,9.7, 19,50m,Documentary
Nelma Kodama: The Queen of Dirty Money,5.5, 184,1h 34m,Documentary
How to Build a Truth Engine,8.0, 48,2h 4m,Documentary
Real,6.5, 31,1h 23m,Documentary
Bring Them Home,8.3, 16,1h 25m,Documentary
Fragments of Ice,7.5, 80,1h 35m,Documentary
Mugaritz. Sin pan ni postre,6.2, 21,1h 35m,Documentary
Elementary,6.1, 63,1h 45m,Documentary
Aespa World Tour in Cinemas,8.1, 103,2h 5m,Documentary
Louder: The Soundtrack of Change,6.4, 120,1h 1m,Documentary
The Cranes Call,8.0, 34,1h 30m,Documentary
Roleplay,6.9, 17,1h 25m,Documentary
Don't Turn Your Back on Friday Night,9.6, 49,1h 42m,Documentary
Paint Me a Road Out of Here,9.0, 9,1h 30m,Documentary
La passion selon Béatrice,6.3, 36,1h 23m,Documentary
Da Vinci,8.7, 64,1h 21m,Documentary
Shark Beach with Anthony Mackie,6.8, 112,45m,Documentary
Okurimono,7.8, 17,1h 36m,Documentary
Power of the Dream,6.5, 177,2h 13m,Documentary
Apa si talpa,8.8, 56,1h 25m,Documentary
The Gregg Russell Story,9.5, 24,1h 21m,Documentary
Lynden,9.6, 83,1h 13m,Documentary
Documentary of Baby Assassins,8.7, 14,1h 35m,Documentary
Clemente,8.2, 20,1h 41m,Documentary
This Is a Film About the Black Keys,8.3, 27,1h 30m,Documentary
Home Court,7.8, 29,1h 35m,Documentary
Slice of Life: The American Dream. In Former Pizza Huts.,7.9, 9,1h 23m,Documentary
Real,7.8, 74,1h 30m,Documentary
Mommy,6.3, 12,1h 59m,Documentary
Welcome to Jay,9.6, 10,1h 45m,Documentary
Rave on for the Avon,9.4, 28,1h 26m,Documentary
Until I Fly,7.1, 37,1h 30m,Documentary
Breaking the Cycle,7.5, 822,1h 56m,Documentary
Al Fayed: Predator at Harrods,5.4, 96,1h 29m,Documentary
The Koalas,8.4, 7,1h 31m,Documentary
La machine à écrire et autres sources de tracas,7.1, 44,1h 12m,Documentary
The Landscape and the Fury,6.4, 22,2h 18m,Documentary
Tajemství smrti,6.3, 17,1h 34m,Documentary
Det kunde varit vi,5.8, 91,1h 31m,Documentary
Blur: Live at Wembley Stadium,8.1, 90,2h 8m,Documentary
Transmedium: Fastmovers & USOs,6.7, 33,1h 53m,Documentary
The Secret Army,6.7, 118,1h 29m,Documentary
Jacob de Haan: A Voice Out of Time,6.4, 8,1h 12m,Documentary
Sue Bird: In the Clutch,7.6, 86,1h 38m,Documentary
Ray of Hope,7.0, 10,1h 45m,Documentary
The Guardian of the Monarchs,7.6, 448,1h 32m,Documentary
Larry (they/them),8.0, 6,1h 43m,Documentary
Cannes Without A Plan,8.9, 12,1h 14m,Documentary
Underground,6.3, 10,1h 23m,Documentary
Riv i hjertet,7.9, 30,1h 47m,Documentary
Rafa Márquez: El Capitán,6.6, 192,1h 22m,Documentary
Robert Shields: My Life as a Robot,9.8, 16,1h 27m,Documentary
Diari de la meva sextorsió,6.5, 53,1h 4m,Documentary
Alma del desierto,7.5, 27,1h 27m,Documentary
Sven,7.1, 633,1h 47m,Documentary
The Bitter Pill,7.6, 10,1h 39m,Documentary
Happily Ever Laughter: The Darcy & Jer Story,7.1, 13,1h 23m,Documentary
Dave Attell: Hot Cross Buns,7.1, 1K,40m,Documentary
Rising Up at Night,7.0, 34,1h 36m,Documentary
Helen and the Bear,8.2, 13,1h 21m,Documentary
Lawfare: A Totalitarian State,8.2, 40,1h 30m,Documentary
Pride Vs. Prejudice: The Delwin Vriend Story,9.0, 8,1h 20m,Documentary
All the Eyes,8.5, 307,1h 20m,Documentary
Igualada,7.2, 56,1h 18m,Documentary
On the Trail of Bigfoot: Land of the Missing,6.6, 17,1h 17m,Documentary
Personale,8.4, 8,1h 33m,Documentary
Atomic People,8.3, 105,1h 30m,Documentary
I'm 'George Lucas': A Connor Ratliff Story,8.1, 36,1h 30m,Documentary
Slumlord Millionaire,9.8, 14,1h 26m,Documentary
It's Ok,8.2, 530,1h 30m,Documentary
A Dangerous Boy,6.9, 87,1h 30m,Documentary
Le cinquième plan de La Jetée,6.2, 8,1h 44m,Documentary
Hendrie,8.1, 39,1h 46m,Documentary
Murder in a Teacup,6.3, 148,1h 33m,Documentary
Moses,8.3, 121,2h 7m,Documentary
Beyond the Gaze: Jule Campbell's Swimsuit Issue,9.4, 6,1h 47m,Documentary
Great White Serial Killer: Sea of Blood,7.0, 31,45m,Documentary
Una sombra oscilante,6.6, 8,1h 17m,Documentary
Join the Club,8.8, 7,1h 27m,Documentary
Eddy's oorlog,7.7, 46,1h 41m,Documentary
Vino La Noche,6.0, 14,1h 36m,Documentary
Sleaze Please: The World of Bill Margold,6.7, 16,54m,Documentary
Sau,7.9, 67,1h 23m,Documentary
Searching for Amani,7.9, 31,1h 20m,Documentary
American Agitators,9.3, 8,1h 34m,Documentary
Shape: When Idolisation Leads to Exclusion,6.6, 27,1h 30m,Documentary
It's Not Funny Anymore: Vice to Proud Boys,6.4, 50,1h 28m,Documentary
Microphone Check,9.6, 43,2h 18m,Documentary
The Climate According to AI Al Gore,4.3, 20,1h 50m,Documentary
Golo & Ritchie,6.8, 103,1h 14m,Documentary
"Io sono un po' matto, e tu?",6.1, 11,1h 19m,Documentary
Emergent City,8.0, 10,1h 35m,Documentary
Together: 4-in-a-Row,6.2, 63,1h 32m,Documentary
The Return of the Projectionist,7.0, 35,1h 27m,Documentary
Sept promenades avec Mark Brown,6.5, 17,1h 44m,Documentary
"Phil Wang: Wang in There, Baby!",5.8, 238,1h 1m,Documentary
Sarò con te,7.6, 80,1h 48m,Documentary
Family Tree,9.3, 9,1h 33m,Documentary
Saving Sakic,6.7, 289,48m,Documentary
Not Not Jazz,6.1, 16,1h 17m,Documentary
Great White Summer,7.3, 16,1h 19m,Documentary
And So It Begins,7.0, 101,1h 53m,Documentary
Ett hjärta är alltid rött,7.1, 394,1h 43m,Documentary
Averroès & Rosa Parks,7.6, 89,2h 23m,Documentary
G - 21 scener från Gottsunda,7.0, 184,1h 20m,Documentary
Nice Ladies,7.5, 68,1h 32m,Documentary
7 Beats Per Minute,7.8, 16,1h 40m,Documentary
God Bless Bitcoin,7.3, 55,1h 29m,Documentary
London Recruits,9.1, 11,1h 44m,Documentary
Spy Capital,8.8, 23,1h 14m,Documentary
The Netflix Slam,7.1, 142,2h 30m,Documentary
Tracing Light,6.3, 31,1h 39m,Documentary
Shattered Glass: A WNBPA Story,6.2, 38,1h 15m,Documentary
"Someone's Daughter, Someone's Son",8.4, 18,1h 27m,Documentary
Quir,7.7, 10,1h 45m,Documentary
Antarctic Voyage,6.8, 6,48m,Documentary
Lewerentz Divine Darkness,7.7, 16,1h 10m,Documentary
D-Day: 80th Anniversary,6.5, 28,1h 1m,Documentary
Meet the Roman Emperor with Mary Beard,7.7, 45,59m,Documentary
Al margen,6.3, 40,1h 30m,Documentary
Preemptive Listening,7.7, 18,1h 29m,Documentary
When the Mountain Roars,9.2, 12,1h 39m,Documentary
Letter to the American Church,8.4, 11,1h,Documentary
Better Off Dead?,6.4, 30,1h,Documentary
Get the Land Back,7.5, 60,1h 10m,Documentary
Electric Lady Studios: A Jimi Hendrix Vision,6.7, 84,1h 29m,Documentary
In Inima Nationalei,7.8, 199,1h 43m,Documentary
A House Is Not a Disco,7.2, 32,1h 30m,Documentary
The Many Miracles of Household Saints,7.7, 26,58m,Documentary
The Unbreakable Tatiana Suarez,6.6, 171,1h 18m,Documentary
Until I Kill You: The Real Story,7.2, 17,49m,Documentary
"Si je meurs, ce sera de joie",7.6, 15,1h 20m,Documentary
Operation Arctic Cure,6.2, 39,44m,Documentary
Panellinion,8.5, 34,1h 21m,Documentary
The Fall of 2008,7.7, 11,1h 1m,Documentary
SK13: Kubrick's Endgame,8.5, 38,1h 52m,Documentary
One Day in October,7.1, 94,1h 8m,Documentary
Rebel with a Bow Tie,7.9, 95,1h 50m,Documentary
We Were Recruits,7.0, 232,1h 32m,Documentary
Shelf Life,6.0, 8,1h 16m,Documentary
Anytime,8.9, 20,1h 2m,Documentary
Dargeçit,8.4, 24,1h 22m,Documentary
My Way,7.4, 28,1h 18m,Documentary
The Fabulous Gold Harvesting Machine,7.3, 16,1h 17m,Documentary
Kamay,6.9, 34,1h 46m,Documentary
The in Between,6.0, 24,1h 22m,Documentary
It Happened on our Ground,7.8, 17,2h 5m,Documentary
The Housewife and the Hustler 2: The Reckoning,6.5, 44,1h 34m,Documentary
Songs from the Hole,7.1, 12,1h 46m,Documentary
The Other One,7.5, 12,1h 25m,Documentary
Baekhyun: Lonsdaleite [dot] in Cinemas,9.7, 8,1h 30m,Documentary
Ognennyy lis,7.5, 119,1h 21m,Documentary
The Last Bumblebee,5.4, 44,1h 20m,Documentary
A Sobering Story,9.8, 23,1h 37m,Documentary
Krest,5.6, 6,1h 32m,Documentary
To Close Your Eyes and See Fire,8.0, 26,1h 39m,Documentary
"Karuara, People of the River",7.9, 8,1h 17m,Documentary
Acordo com Lampião? Só na Boca do Fuzil!,8.2, 16,1h 29m,Documentary
A Sisters' Tale,6.7, 30,1h 32m,Documentary
Thom Browne: The Man Who Tailors Dreams,9.0, 8,1h 35m,Documentary
Maurice And I,8.9, 26,1h 38m,Documentary
Bröderna Andersson,7.2, 86,1h 24m,Documentary
Adrianne & the Castle,7.6, 28,1h 26m,Documentary
Trans Memoria,6.5, 33,1h 12m,Documentary
Harta Tahta Raisa,4.0, 71,1h 50m,Documentary
Becoming King,7.2, 47,1h 6m,Documentary
Dory Previn: On My Way to Where,8.1, 10,1h 19m,Documentary
Protecting Paradise: The Story of Niue,6.4, 83,45m,Documentary
Lirica ucraina,6.6, 10,1h 23m,Documentary
Under the Surface,6.8, 10,1h 15m,Documentary
My Life with Asperger's,9.5, 18,1h 2m,Documentary
Rising Up,9.8, 8,51m,Documentary
Nada Será Como Antes,7.1, 70,1h 19m,Documentary
En la nave del encanto,7.3, 11,2h 44m,Documentary
Kelly - Someone Else's Dream,6.3, 100,1h 30m,Documentary
Bass Impact,5.9, 52,1h 49m,Documentary
Mike Epps: Ready to Sell Out,5.4, 367,1h 1m,Documentary
"Imbroda, el legado del maestro",8.0, 9,1h 30m,Documentary
Eclipse,9.4, 83,1h 19m,Documentary
She Looks Like Me,7.4, 7,1h 45m,Documentary
Gaza Is Our Home,8.5, 19,1h 33m,Documentary
Ta decibel tou Lefkou Pyrgou,9.2, 9,1h 47m,Documentary
Sacred Soil: The Piney Woods School Story,6.2, 63,1h 44m,Documentary
My Tiger Family,7.1, 64,58m,Documentary
Pokial ja zijem,7.9, 10,1h 22m,Documentary
Demetri Martin: Demetri Deconstructed,6.8, 535,51m,Documentary
Cose che accadono sulla terra,7.5, 15,1h 23m,Documentary
In Search of Bass Reeves,6.0, 58,1h 45m,Documentary
Milliarden Mike,6.7, 24,1h 30m,Documentary
Trans Hero,8.2, 8,53m,Documentary
Film is Dead. Long Live Film!,7.6, 127,1h 42m,Documentary
Strange Birds,8.4, 7,1h 5m,Documentary
Abba: 50 Years Since Eurovision,6.7, 92,50m,Documentary
Blondie: Glass Heart,4.3, 22,50m,Documentary
Hip-Hop and the White House,5.8, 104,58m,Documentary
Nonkonform,7.9, 15,1h 57m,Documentary
Daley,7.8, 180,1h 42m,Documentary
100 di questi anni,7.2, 6,1h 30m,Documentary
Avant-Drag!,6.7, 290,1h 32m,Documentary
Una estrella fugaz,8.3, 12,1h 24m,Documentary
Arthur Erickson: Beauty Between the Lines,8.4, 11,1h 20m,Documentary
Monólogo colectivo,6.2, 28,1h 44m,Documentary
La valanga azzurra,7.6, 10,1h 30m,Documentary
Silverback,7.3, 114,1h 30m,Documentary
Full Support,7.4, 24,1h 8m,Documentary
Dreaming Dogs,6.7, 15,1h 17m,Documentary
CIA Drugs R Us! A Drugs as Weapons... Sequel,7.0, 12,2h 19m,Documentary
Come pesci nell'acqua,9.8, 97,2h,Documentary
The Forest in Me,7.5, 6,1h 8m,Documentary
A Long Way from Heaven,9.3, 16,1h 3m,Documentary
Out of Egypt,4.8, 41,1h 49m,Documentary
Beyond October 7th,6.6, 68,1h 5m,Documentary
A Man Fell,9.2, 20,1h 10m,Documentary
Preconceived,8.0, 13,1h 20m,Documentary
Looking for Simone,7.4, 14,1h 33m,Documentary
Rise Above: The Journey to College Basketball,6.4, 8,1h 46m,Documentary
The Beast of the Bales,7.0, 39,1h 41m,Documentary
Les Miennes,6.1, 11,1h 36m,Documentary
Det omätbara,8.2, 48,1h 30m,Documentary
Eat/Sleep/Cheer/Repeat,7.2, 17,1h 27m,Documentary
From My Cold Dead Hands,6.8, 22,1h 4m,Documentary
"Jacques Demy, le rose et le noir",7.1, 13,1h 28m,Documentary
Formas de atravesar un territorio,7.2, 11,1h 13m,Documentary
Popular tradición de esta tierra,7.4, 5,1h 38m,Documentary
Bigfoot Evidence: Oregon,7.5, 28,1h 18m,Documentary
American Dirge,9.6, 5,1h 21m,Documentary
Inheritance,8.6, 16,1h 25m,Documentary
Tell Them About Us,7.4, 23,1h 32m,Documentary
Doppelgängers³,7.4, 18,1h 13m,Documentary
Rachel Feinstein: Big Guy,6.5, 386,54m,Documentary
Rebel Nun,9.1, 42,1h 40m,Documentary
Chasing Time,8.4, 8,40m,Documentary
"Internet, le piège du clic",7.5, 79,1h 30m,Documentary
Inside the Wandering Earth II,7.6, 20,1h 42m,Documentary
Walled Off,8.8, 85,1h 30m,Documentary
Petra Kelly - Act Now!,8.1, 38,1h 44m,Documentary
Rhino Man,8.8, 42,1h 36m,Documentary
"Dressing Up Halloween: The Story of Ben Cooper, Inc.",6.0, 27,1h 34m,Documentary
Ram Janmabhoomi - Return of a Splendid Sun,8.3, 55,1h 15m,Documentary
